num_requests	num_servers	request_per_server	distribution	throughput	standard_error	confidence_interval
41000	10	4100	lognormal	517102.16401327885	0.03826859581095253	(0.9844131487802743, 1.0155868512197257)
42000	10	4200	uniform	517287.4828757829	0.03223918546373463	(0.9868689358305497, 1.0131310641694504)
42000	10	4200	normal	508312.53780347575	0.30946514095999206	(0.8739544264006069, 1.126045573599393)
42000	10	4200	lognormal	519594.74035028135	0.03334183565035294	(0.9864198249070362, 1.0135801750929638)
43000	10	4300	uniform	511720.06751182355	0.028373808564222665	(0.9884433091087982, 1.0115566908912017)
43000	10	4300	normal	518305.84526408097	0.48508200730687984	(0.8024254374367639, 1.1975745625632361)
43000	10	4300	lognormal	513124.1342148965	0.04414000048765625	(0.9820217176549025, 1.0179782823450974)
44000	10	4400	uniform	517710.22556175647	0.041180538812156206	(0.983227110427984, 1.0167728895720158)
44000	10	4400	normal	509692.8285199642	0.4866648387640679	(0.8017807480274382, 1.1982192519725618)
44000	10	4400	lognormal	521197.35093865334	0.03069898509642318	(0.9874962615388784, 1.0125037384611215)
45000	10	4500	uniform	520996.04811762046	0.043125312666606685	(0.9824350013870597, 1.0175649986129403)
45000	10	4500	normal	522949.82141902763	0.8865365986470839	(0.6389124353499546, 1.3610875646500453)
45000	10	4500	lognormal	521249.01735872746	0.03702438302351038	(0.9849199183440007, 1.0150800816559993)
46000	10	4600	uniform	507703.62438911526	0.030514337018934235	(0.9875714689524466, 1.0124285310475534)
46000	10	4600	normal	512964.54319938703	0.6119237538527987	(0.7507626212302818, 1.2492373787697182)
46000	10	4600	lognormal	518496.9036266649	0.050408820154198945	(0.9794684188626399, 1.02053158113736)
47000	10	4700	uniform	515856.98833053565	0.024430498420123993	(0.9900494247037611, 1.009950575296239)
47000	10	4700	normal	515797.9246837577	0.608444773998335	(0.7521796144655661, 1.2478203855344339)
47000	10	4700	lognormal	518577.011880478	0.032334685940853335	(0.9868300383560874, 1.0131699616439125)
48000	10	4800	uniform	519384.5457604512	0.024196999641828868	(0.990144529074333, 1.0098554709256669)
48000	10	4800	normal	514415.751238831	0.3472666832645417	(0.8585578067104602, 1.1414421932895398)
48000	10	4800	lognormal	518822.5244983132	0.0557806810195071	(0.9772804526123429, 1.0227195473876571)
49000	10	4900	uniform	511068.65185200324	0.03975989997448232	(0.9838057385623733, 1.0161942614376267)
49000	10	4900	normal	517762.5796732265	0.568049953514328	(0.7686324798918838, 1.2313675201081162)
49000	10	4900	lognormal	515755.6726861248	0.027355161724427722	(0.9888582053546852, 1.011141794645315)
50000	10	5000	uniform	511691.6947014018	0.03396880922257946	(0.9861644577167356, 1.0138355422832646)
50000	10	5000	normal	517187.65599672677	0.4306392457730716	(0.8246000483948072, 1.175399951605193)
50000	10	5000	lognormal	518461.61985203647	0.0308511263975888	(0.9874342941796014, 1.0125657058203987)
1000	20	50	uniform	504320.51384208514	0.12441864811996631	(0.9641667381334046, 1.0358332618665953)
1000	20	50	normal	489528.0166674499	0.7521701935067621	(0.7833708055870585, 1.2166291944129415)
1000	20	50	lognormal	411559.55554860475	0.15440207252495025	(0.9555313453317957, 1.0444686546682043)
2000	20	100	uniform	508955.841464327	0.10074720839804939	(0.9709842442800467, 1.0290157557199533)
2000	20	100	normal	507839.38969893503	0.6759733722566295	(0.8053159134186875, 1.1946840865813124)
2000	20	100	lognormal	514840.0057456144	0.1186170308176697	(0.9658376361473624, 1.0341623638526376)
3000	20	150	uniform	510317.68807035446	0.07174027227901122	(0.9793384030304206, 1.0206615969695794)
3000	20	150	normal	446248.9429478164	0.6538841215723505	(0.8116777403326356, 1.1883222596673644)
3000	20	150	lognormal	511844.9451046296	0.05428320796219273	(0.9843661345364195, 1.0156338654635804)
4000	20	200	uniform	467871.88123914466	0.08522030274529657	(0.9754560793677945, 1.0245439206322053)
4000	20	200	normal	511431.7134458338	0.6889793175415354	(0.8015701289220799, 1.19842987107792)
4000	20	200	lognormal	459272.46419310936	0.10501190408710814	(0.9697559882290725, 1.0302440117709275)
5000	20	250	uniform	495860.65442895796	0.08068704976636584	(0.9767616814102225, 1.0232383185897775)
5000	20	250	normal	499058.3268430798	0.623169960765119	(0.8205235892776992, 1.1794764107223008)
5000	20	250	lognormal	488316.58619046555	0.08739794047916687	(0.9748289076025691, 1.0251710923974309)
6000	20	300	uniform	504610.2029155368	0.051693541397569376	(0.9851119728939288, 1.0148880271060712)
6000	20	300	normal	501059.23923173593	0.8235897036753191	(0.7628015898872844, 1.2371984101127156)
6000	20	300	lognormal	484385.86210067326	0.08192137151629666	(0.9764061898889654, 1.0235938101110345)
7000	20	350	uniform	485439.41802748624	0.05294587147382173	(0.984751294874646, 1.015248705125354)
7000	20	350	normal	474562.4364849025	0.6937687669827867	(0.8001907408752037, 1.1998092591247962)
7000	20	350	lognormal	482444.79866613663	0.061954558726043496	(0.9821567428982262, 1.0178432571017737)
8000	20	400	uniform	490921.9631061099	0.08592511274359785	(0.9752530901727104, 1.0247469098272894)
8000	20	400	normal	481966.00681704766	0.7546385724305377	(0.7826598987439272, 1.2173401012560727)
8000	20	400	lognormal	489062.6637213683	0.08187261446906406	(0.9764202321894383, 1.0235797678105616)
9000	20	450	uniform	515429.9983351611	0.07533628312808877	(0.9783027319282409, 1.021697268071759)
9000	20	450	normal	509978.0607438268	0.6093955718274977	(0.8244906898153791, 1.175509310184621)
9000	20	450	lognormal	494150.0865586235	0.07593369427287155	(0.9781306741996246, 1.0218693258003753)
10000	20	500	uniform	484283.7337036102	0.06677724163216085	(0.9807677834288401, 1.01923221657116)
10000	20	500	normal	494767.56092110084	0.6317306388010637	(0.8180580664444834, 1.1819419335555166)
10000	20	500	lognormal	500009.57518336474	0.06641385397641066	(0.9808724410924969, 1.019127558907503)
11000	20	550	uniform	499969.5245848878	0.04938631657111925	(0.9857764664617386, 1.0142235335382614)
11000	20	550	normal	491444.5315045878	0.7498367866486482	(0.7840428397254418, 1.2159571602745582)
11000	20	550	lognormal	504597.52567392215	0.0578170382962961	(0.9833483717679964, 1.0166516282320035)
12000	20	600	uniform	483030.66967009765	0.06168468205316452	(0.9822344688793158, 1.0177655311206841)
12000	20	600	normal	491676.1280177135	0.7258449099727388	(0.7909526334950219, 1.2090473665049781)
12000	20	600	lognormal	481809.23221169354	0.07034833963135796	(0.9797392873658293, 1.0202607126341707)
13000	20	650	uniform	489665.8102411645	0.06313505763803956	(0.9818167526533074, 1.0181832473466927)
13000	20	650	normal	489492.9399115411	0.8621127207014558	(0.75170674696906, 1.24829325303094)
13000	20	650	lognormal	486222.63842880074	0.05389228792902424	(0.9844787216777291, 1.015521278322271)
14000	20	700	uniform	491220.7794249229	0.07745571479950358	(0.9776923238323666, 1.0223076761676335)
14000	20	700	normal	492571.3901307552	0.6176613232217811	(0.8221101074934273, 1.1778898925065726)
14000	20	700	lognormal	494395.81159168895	0.057388756631897	(0.983471719266663, 1.0165282807333371)
15000	20	750	uniform	507189.3069887035	0.05701773603206481	(0.9835785752606203, 1.0164214247393797)
15000	20	750	normal	501651.0338827148	0.6430897639089308	(0.8147865753077758, 1.1852134246922241)
15000	20	750	lognormal	503795.1730041021	0.06683312551921136	(0.9807516885589065, 1.0192483114410935)
16000	20	800	uniform	501588.27928636025	0.06388710746308675	(0.9816001581256795, 1.0183998418743205)
16000	20	800	normal	504961.75419673714	0.7254176598691267	(0.791075683898451, 1.208924316101549)
16000	20	800	lognormal	511954.1289100497	0.043869479709702466	(0.9873653461266246, 1.0126346538733755)
17000	20	850	uniform	506796.45346226793	0.06610047924486917	(0.9809626947561348, 1.0190373052438653)
17000	20	850	normal	508669.676195845	0.6394080307266914	(0.8158469349181366, 1.1841530650818632)
17000	20	850	lognormal	505783.500443706	0.06416781631409184	(0.9815193124171114, 1.0184806875828887)
18000	20	900	uniform	512058.66872370115	0.05648992043817293	(0.9837305890839417, 1.0162694109160582)
18000	20	900	normal	508845.78933642973	0.6785295466514426	(0.8045797209921495, 1.1954202790078505)
18000	20	900	lognormal	508729.645267623	0.07479519361332196	(0.9784585687145176, 1.0215414312854825)
19000	20	950	uniform	513385.292068	0.058433853505113466	(0.9831707255611389, 1.0168292744388612)
19000	20	950	normal	515651.4462191147	0.7405835836158735	(0.7867078136050686, 1.2132921863949315)
19000	20	950	lognormal	506666.5045333852	0.0699291291415321	(0.9798600223158238, 1.0201399776841762)
20000	20	1000	uniform	511943.01623719424	0.05180637026466915	(0.9850794775533831, 1.014920522446617)
20000	20	1000	normal	516627.3943742376	0.8565226792093715	(0.7533167099742668, 1.2466832900257332)
20000	20	1000	lognormal	514616.829045859	0.05368146793820004	(0.9845394390062974, 1.0154605609937026)
21000	20	1050	uniform	497843.21281457914	0.06537871532259988	(0.9811705667755093, 1.0188294332244907)
21000	20	1050	normal	510210.3167101386	0.8380295428797417	(0.7586428359758556, 1.2413571640241445)
21000	20	1050	lognormal	501638.09921297996	0.05366225105424309	(0.9845449735756364, 1.0154550264243636)
22000	20	1100	uniform	503560.7582334072	0.03882467478164917	(0.9888182779723277, 1.0111817220276722)
22000	20	1100	normal	498050.4494316701	0.6449282104964977	(0.8142570924770629, 1.185742907522937)
22000	20	1100	lognormal	501954.72578281775	0.05693551521293175	(0.9836022553133086, 1.0163977446866914)
23000	20	1150	uniform	505058.26835282927	0.062387895680253616	(0.9820319394480094, 1.0179680605519905)
23000	20	1150	normal	497659.3135122985	0.77638929685091	(0.7763955692746676, 1.2236044307253324)
23000	20	1150	lognormal	492692.787581674	0.07378659260080417	(0.9787490514094076, 1.0212509485905923)
24000	20	1200	uniform	498574.33707011334	0.05656485952721294	(0.9837090062099739, 1.016290993790026)
24000	20	1200	normal	497770.04206260556	0.538078500055728	(0.8450304026877817, 1.1549695973122183)
24000	20	1200	lognormal	500235.4337225672	0.052826366522788624	(0.9847857129644534, 1.0152142870355465)
25000	20	1250	uniform	503396.3547982613	0.05032438772603199	(0.9855062967576675, 1.0144937032423325)
25000	20	1250	normal	504829.6344365052	0.798306447424797	(0.7700833081486148, 1.2299166918513853)
25000	20	1250	lognormal	506253.46555809845	0.04560631535215271	(0.986865127812605, 1.013134872187395)
26000	20	1300	uniform	505947.92379209993	0.06303610311446914	(0.9818452521058376, 1.0181547478941624)
26000	20	1300	normal	507339.30700650805	0.6780568739127678	(0.8047158533668222, 1.1952841466331778)
26000	20	1300	lognormal	507113.20871338295	0.04653941512055466	(0.9865963898954677, 1.0134036101045323)
27000	20	1350	uniform	502952.3863917179	0.04994098025586124	(0.9856167202390976, 1.0143832797609025)
27000	20	1350	normal	500428.64493597904	0.7302594010808358	(0.7896812355311759, 1.2103187644688242)
27000	20	1350	lognormal	500060.3869219096	0.03422109986936217	(0.9901441331222358, 1.0098558668777642)
28000	20	1400	uniform	503297.7416149563	0.06389923508852008	(0.9815966653021796, 1.0184033346978203)
28000	20	1400	normal	499704.67453734844	0.8717116050902267	(0.7489422149384728, 1.2510577850615272)
28000	20	1400	lognormal	499225.1045756245	0.053047437376794127	(0.9847220433303403, 1.0152779566696597)
29000	20	1450	uniform	499678.30194012506	0.057245949132085264	(0.9835128486199761, 1.016487151380024)
29000	20	1450	normal	491549.4596642564	0.7541755978168807	(0.7827932380047168, 1.2172067619952833)
29000	20	1450	lognormal	496926.6883542609	0.055767907016778945	(0.9839385329604502, 1.0160614670395498)
30000	20	1500	uniform	501248.6772882821	0.04691363222869114	(0.9864886132893605, 1.0135113867106393)
30000	20	1500	normal	503454.79068279715	1.0800011522627597	(0.6889536681997931, 1.311046331800207)
30000	20	1500	lognormal	502274.44938916893	0.06437011038604108	(0.9814610506005449, 1.018538949399455)
31000	20	1550	uniform	504818.89532565547	0.05107216742140149	(0.9852909320511095, 1.0147090679488906)
31000	20	1550	normal	505758.3937661591	0.8311474209668298	(0.760624925320416, 1.239375074679584)
31000	20	1550	lognormal	506996.61046598334	0.060290313950878756	(0.9826360546391888, 1.0173639453608112)
32000	20	1600	uniform	510339.59990491736	0.04741027710317667	(0.9863455768063971, 1.0136544231936029)
32000	20	1600	normal	512205.8903773432	0.6209549727033353	(0.8211615181448635, 1.1788384818551365)
32000	20	1600	lognormal	510863.2516139447	0.038385381331960206	(0.9889447969263337, 1.0110552030736664)
33000	20	1650	uniform	502330.38677491347	0.03950520417647263	(0.9886222817259361, 1.0113777182740638)
33000	20	1650	normal	514512.07019591075	0.7993254272568341	(0.7697898362960437, 1.2302101637039564)
33000	20	1650	lognormal	515281.7418471576	0.038390961593163415	(0.9889431897801061, 1.011056810219894)
34000	20	1700	uniform	515697.8970734645	0.04705955881778502	(0.9864465856210061, 1.013553414378994)
34000	20	1700	normal	517223.79579955863	0.6997285929603193	(0.7984742778838494, 1.2015257221161506)
34000	20	1700	lognormal	517801.6475199608	0.054410651816917885	(0.9843294299982441, 1.0156705700017559)
35000	20	1750	uniform	515268.3735574399	0.0504296640917641	(0.9854759765794736, 1.0145240234205264)
35000	20	1750	normal	513985.07874882873	0.786626338179931	(0.7734472445000062, 1.2265527554999938)
35000	20	1750	lognormal	515910.6627280769	0.04563993954457708	(0.9868554438583876, 1.0131445561416124)
36000	20	1800	uniform	502491.3310823676	0.053561433517913114	(0.9845740095861915, 1.0154259904138085)
36000	20	1800	normal	508524.21484249685	0.8351344609709471	(0.7594766356492216, 1.2405233643507785)
36000	20	1800	lognormal	511105.49904653267	0.06202075518787297	(0.9821376779494648, 1.0178623220505352)
37000	20	1850	uniform	511807.361242281	0.04573784350739641	(0.98682724697319, 1.01317275302681)
37000	20	1850	normal	517769.55009310547	0.6631683474970641	(0.8090038316877827, 1.1909961683122174)
37000	20	1850	lognormal	515246.3626809677	0.041179114891982185	(0.9881401861404551, 1.011859813859545)
38000	20	1900	uniform	505445.3556840915	0.044517418546189534	(0.9871787361420908, 1.012821263857909)
38000	20	1900	normal	508922.30532268714	0.6899861092985355	(0.8012801673028302, 1.1987198326971698)
38000	20	1900	lognormal	514195.46177039284	0.0549018262566537	(0.9841879690308797, 1.0158120309691203)
39000	20	1950	uniform	515183.0317837152	0.05589861207889813	(0.9839008891764276, 1.0160991108235724)
39000	20	1950	normal	509465.2304153826	0.6718961168569653	(0.8064901856249912, 1.1935098143750087)
39000	20	1950	lognormal	509062.68637078634	0.04554787382516799	(0.9868819592970487, 1.0131180407029512)
40000	20	2000	uniform	505966.2912607605	0.055871056907848084	(0.9839088252187729, 1.0160911747812271)
40000	20	2000	normal	513537.49675556633	0.9629104838976466	(0.7226764311863847, 1.2773235688136153)
40000	20	2000	lognormal	504902.24739058944	0.06164150387523	(0.9822469044344374, 1.0177530955655627)
41000	20	2050	uniform	510204.5641556356	0.05366718333879028	(0.9845435530502855, 1.0154564469497145)
41000	20	2050	normal	508563.8745372921	0.7277888247755482	(0.7903927752323903, 1.2096072247676097)
41000	20	2050	lognormal	516497.2106505151	0.05013367022218159	(0.9855612244583078, 1.0144387755416922)
42000	20	2100	uniform	500756.8582228568	0.04740666925918159	(0.9863466158855111, 1.0136533841144888)
42000	20	2100	normal	511796.1019927256	0.6546710759511793	(0.8114510930996063, 1.1885489069003938)
42000	20	2100	lognormal	510670.9808151126	0.05836354902569998	(0.9831909736417866, 1.0168090263582132)
43000	20	2150	uniform	514327.5077529788	0.06430760313091667	(0.9814790530372799, 1.01852094696272)
43000	20	2150	normal	517092.399060407	0.7063706551335127	(0.7965613270779801, 1.20343867292202)
43000	20	2150	lognormal	517539.348336117	0.050807646886590924	(0.9853671154346793, 1.0146328845653207)
44000	20	2200	uniform	511672.30942378176	0.04870301295684263	(0.9859732616987448, 1.0140267383012553)
44000	20	2200	normal	511777.5066830291	0.7523652511077182	(0.7833146279143403, 1.2166853720856596)
