num_requests	num_servers	request_per_server	distribution	throughput	standard_error	confidence_interval
36000	10	3600	uniform	172634.90882236938	0.044296977574347224	(0.9819577806735916, 1.0180422193264083)
36000	10	3600	normal	172944.31552860234	0.6116220212791394	(0.7508855173186829, 1.2491144826813172)
36000	10	3600	lognormal	171395.51739495725	0.02774442442040834	(0.9886996581281913, 1.0113003418718087)
37000	10	3700	uniform	171646.906558806	0.025731944033721293	(0.9895193441319544, 1.0104806558680455)
37000	10	3700	normal	171780.53688168287	0.5768712366437679	(0.7650395592531205, 1.2349604407468795)
37000	10	3700	lognormal	172042.6035701937	0.04660465809678769	(0.9810178592522877, 1.0189821407477122)
38000	10	3800	uniform	172853.2867017621	0.038365135950621805	(0.9843738278498385, 1.0156261721501614)
38000	10	3800	normal	173080.31014297213	0.4578584831383136	(0.8135136159262032, 1.1864863840737967)
38000	10	3800	lognormal	173774.30636670874	0.0370120142207351	(0.9849249561742253, 1.0150750438257747)
39000	10	3900	uniform	171187.70017603275	0.03215777181286724	(0.9869020957214846, 1.0130979042785153)
39000	10	3900	normal	171158.77929927254	0.5344124807110856	(0.7823330684000633, 1.2176669315999367)
39000	10	3900	lognormal	171742.49103517408	0.04494499523835411	(0.9816938421960336, 1.0183061578039665)
40000	10	4000	uniform	172135.32192836126	0.025963917269934442	(0.9894248611167512, 1.0105751388832487)
40000	10	4000	normal	170886.22347392963	0.7628398914582272	(0.6892942727407814, 1.3107057272592186)
40000	10	4000	lognormal	170989.52845593626	0.05734489951163918	(0.9766433442890469, 1.023356655710953)
41000	10	4100	uniform	172401.9112913198	0.02508237469865033	(0.9897839146072513, 1.0102160853927487)
41000	10	4100	normal	171973.17584214447	0.6410633362397129	(0.7388940296176316, 1.2611059703823684)
41000	10	4100	lognormal	172499.23245204333	0.018474221150425008	(0.9924754245519097, 1.0075245754480904)
42000	10	4200	uniform	172034.57832764252	0.03296101593441215	(0.9865749332962551, 1.013425066703745)
42000	10	4200	normal	171529.38309767755	0.5319490645317799	(0.7833364211666186, 1.2166635788333813)
42000	10	4200	lognormal	172211.95376556795	0.04191139016842962	(0.9829294336746941, 1.017070566325306)
43000	10	4300	uniform	171379.0867136729	0.031027648655205096	(0.9873623964235397, 1.0126376035764602)
43000	10	4300	normal	172404.5196205665	0.5727349112189115	(0.7667242902349444, 1.2332757097650555)
43000	10	4300	lognormal	171996.58277189347	0.05004594968129223	(0.979616216500713, 1.020383783499287)
44000	10	4400	uniform	171654.84662446342	0.03915916345690532	(0.9840504193645638, 1.0159495806354362)
44000	10	4400	normal	171479.07156974854	0.36493073609763305	(0.8513632139219793, 1.1486367860780207)
44000	10	4400	lognormal	171382.32668989478	0.03797617783090641	(0.9845322510220045, 1.0154677489779955)
45000	10	4500	uniform	173848.29666162556	0.025337816367469502	(0.9896798728674688, 1.010320127132531)
45000	10	4500	normal	170423.0165509418	0.6636250912438402	(0.7297045960611334, 1.2702954039388668)
45000	10	4500	lognormal	171898.6359430681	0.034706245213075436	(0.9858640990329544, 1.0141359009670456)
46000	10	4600	uniform	171385.19734798695	0.04120285012257114	(0.98321802300085, 1.01678197699915)
46000	10	4600	normal	173520.40452464865	0.5566632802345028	(0.7732702874345756, 1.2267297125654244)
46000	10	4600	lognormal	171098.33612410218	0.013222324594217828	(0.9946145291756431, 1.005385470824357)
47000	10	4700	uniform	172284.2013822112	0.03138611596291682	(0.9872163922006506, 1.0127836077993495)
47000	10	4700	normal	171001.72596408016	0.42890195321138114	(0.8253076500224701, 1.17469234997753)
47000	10	4700	lognormal	172753.93266884598	0.03935434088728587	(0.9839709233312153, 1.0160290766687847)
48000	10	4800	uniform	172095.99102783288	0.02239093938776724	(0.9908801398768037, 1.0091198601231963)
48000	10	4800	normal	173636.36399810607	0.47896976026676247	(0.804914963984933, 1.195085036015067)
48000	10	4800	lognormal	172809.7851121483	0.04013810793165683	(0.9836516939460587, 1.0163483060539413)
49000	10	4900	uniform	171923.7987830665	0.02562569774346934	(0.9895626183907484, 1.0104373816092516)
49000	10	4900	normal	172766.47379276095	0.3741768252352182	(0.8475972692172453, 1.1524027307827547)
49000	10	4900	lognormal	172056.77831548057	0.03518902369472742	(0.9856674626995292, 1.0143325373004708)
50000	10	5000	uniform	171702.36389718513	0.023100995649538592	(0.9905909329938405, 1.0094090670061595)
50000	10	5000	normal	171935.70689820187	0.413074279034655	(0.8317542832819094, 1.1682457167180906)
50000	10	5000	lognormal	172823.14378965407	0.03598566381213496	(0.9853429900941836, 1.0146570099058163)
1000	20	50	uniform	100856.30024597843	0.16601204775557704	(0.952187607966135, 1.0478123920338651)
1000	20	50	normal	101383.69480506906	0.8058535847162311	(0.7679096906805456, 1.2320903093194544)
1000	20	50	lognormal	94243.09459641196	0.12837445228704972	(0.9630274445568068, 1.0369725554431932)
2000	20	100	uniform	99121.8547086722	0.1244588285337766	(0.9641551659510049, 1.0358448340489952)
2000	20	100	normal	100266.42795235499	0.8030628867031523	(0.7687134272120407, 1.2312865727879592)
2000	20	100	lognormal	103136.7442132938	0.08740709353364862	(0.9748262714720286, 1.0251737285279714)
3000	20	150	uniform	98221.42927698584	0.06831300510639726	(0.980325475016323, 1.0196745249836772)
3000	20	150	normal	100516.12012199039	0.6602693053259068	(0.8098387719387105, 1.1901612280612897)
3000	20	150	lognormal	100608.6049265418	0.1081562655502573	(0.9688503946591792, 1.0311496053408207)
4000	20	200	uniform	99236.6715226478	0.07519973404208287	(0.9783420588236093, 1.0216579411763906)
4000	20	200	normal	101309.43713869729	0.717678549212668	(0.7933045907621555, 1.2066954092378444)
4000	20	200	lognormal	99965.8916377732	0.08397916408252704	(0.9758135341978205, 1.0241864658021795)
5000	20	250	uniform	99702.68261234269	0.07739767438366607	(0.9777090397945715, 1.0222909602054286)
5000	20	250	normal	99736.18979908623	0.7798676810844261	(0.7753937752912444, 1.2246062247087557)
5000	20	250	lognormal	99963.48733661544	0.05852862547506132	(0.983143430707288, 1.016856569292712)
6000	20	300	uniform	100817.84104776889	0.074475946900101	(0.978550513541501, 1.021449486458499)
6000	20	300	normal	101093.99030094148	0.8668115263551945	(0.7503534648365592, 1.249646535163441)
6000	20	300	lognormal	101327.12869045224	0.07507033738804929	(0.9783793257788344, 1.0216206742211658)
7000	20	350	uniform	102483.47922393418	0.07357905647003371	(0.978808822968037, 1.021191177031963)
7000	20	350	normal	102173.69425850252	0.5613569565375147	(0.8383260778975162, 1.1616739221024839)
7000	20	350	lognormal	101608.32626236153	0.08154127538760192	(0.9765156596856543, 1.0234843403143457)
8000	20	400	uniform	102449.00767122803	0.07768123969144672	(0.977627371410583, 1.022372628589417)
8000	20	400	normal	101058.10999227852	0.8356135470419326	(0.7593386561992143, 1.2406613438007859)
8000	20	400	lognormal	102808.89185366886	0.06120661728930947	(0.9823721541871958, 1.0176278458128043)
9000	20	450	uniform	102320.3783380119	0.0814528569249389	(0.9765411246941103, 1.0234588753058897)
9000	20	450	normal	101059.83469844957	0.724623358956692	(0.7913044469739724, 1.2086955530260277)
9000	20	450	lognormal	102503.24659102391	0.05418760279156381	(0.9843936693566954, 1.0156063306433045)
10000	20	500	uniform	102178.5582362248	0.03971901307938052	(0.9885607035740829, 1.0114392964259171)
10000	20	500	normal	102651.85463364108	0.6737943306380664	(0.8059434895105037, 1.1940565104894962)
10000	20	500	lognormal	102677.82852697905	0.0664168653280174	(0.9808715738065046, 1.0191284261934954)
11000	20	550	uniform	102582.04222642422	0.062023722467781074	(0.9821368233563665, 1.0178631766436335)
11000	20	550	normal	102571.68569599892	0.8453765359905051	(0.756526861143721, 1.243473138856279)
11000	20	550	lognormal	100902.76511460816	0.05704282862482067	(0.9835713484545047, 1.0164286515454952)
12000	20	600	uniform	102403.01824021335	0.060380736442455986	(0.9826100124592723, 1.0173899875407277)
12000	20	600	normal	102550.66667376546	0.5784963747125436	(0.8333898302450364, 1.1666101697549636)
12000	20	600	lognormal	102968.80870562835	0.07236097782030802	(0.9791596363861963, 1.0208403636138037)
13000	20	650	uniform	101695.00939172969	0.05017602152517351	(0.9855490270477635, 1.0144509729522366)
13000	20	650	normal	103001.59564525733	0.6468236455189056	(0.8137111966605164, 1.1862888033394836)
13000	20	650	lognormal	102987.83718396141	0.05078088444338154	(0.9853748231670024, 1.0146251768329977)
14000	20	700	uniform	103148.73903760989	0.048927267970124866	(0.9859086750090703, 1.0140913249909298)
14000	20	700	normal	103399.82998556811	0.8432523286632052	(0.7571386446550213, 1.2428613553449785)
14000	20	700	lognormal	103994.43903107995	0.0653514829711661	(0.9811784098440116, 1.0188215901559885)
15000	20	750	uniform	104151.81707669166	0.04586550386122933	(0.9867904800820687, 1.0132095199179312)
15000	20	750	normal	103815.64650041505	0.7010087969015318	(0.7981055720366046, 1.2018944279633954)
15000	20	750	lognormal	103043.92864348082	0.058895010164038704	(0.9830379098814117, 1.0169620901185883)
16000	20	800	uniform	102699.0464778656	0.05281453398450085	(0.9847891208012161, 1.015210879198784)
16000	20	800	normal	104759.0490801121	0.6238898891230727	(0.8203162459110451, 1.1796837540889549)
16000	20	800	lognormal	103911.08868478905	0.039310462983790935	(0.9886783682713135, 1.0113216317286864)
17000	20	850	uniform	103008.87343885053	0.05540664394972529	(0.9840425787307593, 1.0159574212692406)
17000	20	850	normal	104404.03615194876	0.6010269182003283	(0.8269009085520757, 1.1730990914479245)
17000	20	850	lognormal	104299.58280841757	0.04966601255152424	(0.9856959124655303, 1.0143040875344698)
18000	20	900	uniform	104836.20784022822	0.043617303169756726	(0.9874379743710963, 1.0125620256289039)
18000	20	900	normal	103405.44223761655	0.672703776093438	(0.8062575752779346, 1.1937424247220654)
18000	20	900	lognormal	104917.2885430082	0.06014386045655267	(0.9826782340591774, 1.0173217659408227)
19000	20	950	uniform	103932.66489276946	0.03946456034907401	(0.9886339873740239, 1.0113660126259763)
19000	20	950	normal	102809.46282753695	0.6433580530991545	(0.8147093065305102, 1.1852906934694898)
19000	20	950	lognormal	105029.14829729895	0.05717737382533694	(0.9835325986892899, 1.0164674013107102)
20000	20	1000	uniform	104177.63081971862	0.03706345909382987	(0.9893255178748569, 1.0106744821251432)
20000	20	1000	normal	104098.87606889832	0.8476646152813032	(0.7558678815965422, 1.244132118403458)
20000	20	1000	lognormal	104832.3955123327	0.0555139622077185	(0.9840116704762505, 1.0159883295237495)
21000	20	1050	uniform	103927.14038366277	0.0655373740112483	(0.9811248721917498, 1.0188751278082502)
21000	20	1050	normal	103534.78248799081	0.9291530779031356	(0.7323987516521395, 1.2676012483478605)
21000	20	1050	lognormal	103786.6197311283	0.05684366115987743	(0.9836287097908836, 1.0163712902091164)
22000	20	1100	uniform	103308.55120848512	0.056976869309954506	(0.9835903451036232, 1.0164096548963768)
22000	20	1100	normal	103808.72856725472	0.6440030414177963	(0.8145235463115075, 1.1854764536884925)
22000	20	1100	lognormal	104189.40926115695	0.03933958954774595	(0.9886699796590819, 1.0113300203409181)
23000	20	1150	uniform	103121.24561605243	0.04707392729930189	(0.9864424474185051, 1.0135575525814948)
23000	20	1150	normal	103880.72649844222	0.599961435433613	(0.8272077735081812, 1.1727922264918187)
23000	20	1150	lognormal	102888.21259224141	0.04909771900345425	(0.9858595841645303, 1.0141404158354697)
24000	20	1200	uniform	103950.07108300767	0.04501620078742024	(0.9870350840856307, 1.0129649159143692)
24000	20	1200	normal	102641.73656269554	0.671010276871127	(0.8067453124621984, 1.1932546875378016)
24000	20	1200	lognormal	103814.37007853921	0.05325319500065491	(0.9846627839915815, 1.0153372160084184)
25000	20	1250	uniform	104229.71261408411	0.05124498024197102	(0.9852411609987235, 1.0147588390012765)
25000	20	1250	normal	104742.91943939679	0.738982392212426	(0.7871689656246834, 1.2128310343753166)
25000	20	1250	lognormal	104267.62074931826	0.043667104323506505	(0.987423631362146, 1.0125763686378542)
26000	20	1300	uniform	103804.63428044322	0.04368120118859033	(0.9874195713866866, 1.0125804286133133)
26000	20	1300	normal	103573.56360955272	0.8202855975442099	(0.763753190809012, 1.236246809190988)
26000	20	1300	lognormal	103958.45362775838	0.06027010209963638	(0.9826418757646336, 1.0173581242353664)
27000	20	1350	uniform	103455.58711994033	0.04388162152677279	(0.9873618492158545, 1.0126381507841455)
27000	20	1350	normal	103204.21292440349	0.9747829556878742	(0.7192570933532587, 1.2807429066467413)
27000	20	1350	lognormal	103422.38381071664	0.05984891815325675	(0.9827631790810791, 1.0172368209189209)
28000	20	1400	uniform	103468.38326035728	0.03711606176328956	(0.9893103680138182, 1.0106896319861818)
28000	20	1400	normal	103719.82406924905	0.7275977387181429	(0.7904478090785019, 1.2095521909214981)
28000	20	1400	lognormal	103040.25687523877	0.0505222723162765	(0.9854493048963289, 1.0145506951036711)
29000	20	1450	uniform	103592.44488868536	0.04677519795657025	(0.9865284831288033, 1.0134715168711967)
29000	20	1450	normal	103149.59755544274	0.6046648623157969	(0.8258531604362149, 1.174146839563785)
29000	20	1450	lognormal	102965.07387058799	0.04876842314770812	(0.9859544232003891, 1.014045576799611)
30000	20	1500	uniform	102940.23845289578	0.04987094455804009	(0.9856368909091535, 1.0143631090908465)
30000	20	1500	normal	103135.34189640867	0.7100792444039843	(0.7954932327650093, 1.2045067672349907)
30000	20	1500	lognormal	102968.40863666474	0.05448914264940003	(0.9843068242024333, 1.0156931757975667)
31000	20	1550	uniform	103598.30706865052	0.0484326667136427	(0.9860511229186955, 1.0139488770813045)
31000	20	1550	normal	103493.31295151608	0.6363834471286918	(0.8167180317974407, 1.1832819682025593)
31000	20	1550	lognormal	103952.89431600497	0.04704106293970617	(0.9864519125366467, 1.0135480874633533)
32000	20	1600	uniform	103386.39219905731	0.052483256258544	(0.9848845306267057, 1.0151154693732944)
32000	20	1600	normal	103161.81251706825	0.7467404952106855	(0.7849345888610282, 1.2150654111389718)
32000	20	1600	lognormal	102849.571769577	0.049411379003221505	(0.9857692483420587, 1.0142307516579414)
33000	20	1650	uniform	103933.65155360826	0.058580703360784754	(0.9831284319868809, 1.016871568013119)
33000	20	1650	normal	104793.65790560671	0.7136277294723131	(0.7944712493517148, 1.2055287506482852)
33000	20	1650	lognormal	104161.40105796103	0.062012173336154545	(0.9821401495704362, 1.0178598504295637)
34000	20	1700	uniform	104140.08191162648	0.04394869610435962	(0.9873425313648765, 1.0126574686351235)
34000	20	1700	normal	104246.02970564202	0.5894816501952838	(0.8302260098772876, 1.1697739901227124)
34000	20	1700	lognormal	104556.69195763886	0.06457339377321748	(0.9814025038556968, 1.0185974961443032)
35000	20	1750	uniform	104513.58894940438	0.04220184733358655	(0.9878456335154809, 1.012154366484519)
35000	20	1750	normal	103758.80931560582	0.5614212285961114	(0.8383075671875768, 1.1616924328124232)
35000	20	1750	lognormal	104696.44689095645	0.057330548896157366	(0.9834884834179292, 1.0165115165820708)
36000	20	1800	uniform	104393.10546174289	0.04874410379031486	(0.9859614273104246, 1.0140385726895755)
36000	20	1800	normal	104130.25211261697	0.7709544349316246	(0.7779608397008078, 1.2220391602991922)
36000	20	1800	lognormal	103562.95934056079	0.05193746239469157	(0.985041722291654, 1.014958277708346)
37000	20	1850	uniform	104025.72264849074	0.05095780921450177	(0.9853238678500139, 1.0146761321499862)
37000	20	1850	normal	104165.56342666212	0.6606136554394743	(0.8097395971929653, 1.1902604028070347)
37000	20	1850	lognormal	104352.64735093713	0.05823455757648165	(0.9832281238957737, 1.0167718761042261)
38000	20	1900	uniform	103526.75581302939	0.035242727781711836	(0.9898498986078232, 1.0101501013921768)
38000	20	1900	normal	103255.59763743475	0.9332183315246377	(0.7312279360246223, 1.2687720639753777)
38000	20	1900	lognormal	103539.4779817442	0.04015344529396038	(0.9884355846827949, 1.0115644153172052)
39000	20	1950	uniform	103272.4267514098	0.04522280294984341	(0.9869755815150741, 1.013024418484926)
39000	20	1950	normal	103405.98555684056	0.8396136834339938	(0.7581865946955351, 1.241813405304465)
39000	20	1950	lognormal	104242.6964559862	0.05402607303929592	(0.9844401908227274, 1.0155598091772726)
40000	20	2000	uniform	103498.32140471193	0.05000999900019994	(0.9855968424572943, 1.0144031575427057)
40000	20	2000	normal	104169.31186187491	0.6967195095589042	(0.7993409106204257, 1.2006590893795743)
40000	20	2000	lognormal	103745.4654802266	0.04876781725687547	(0.9859545977003149, 1.0140454022996852)
41000	20	2050	uniform	103320.5558397935	0.04288440253709626	(0.9876490538249334, 1.0123509461750666)
41000	20	2050	normal	104049.48093875939	0.6289469211509212	(0.8188597925926734, 1.1811402074073265)
41000	20	2050	lognormal	103456.56978993473	0.05677952392107861	(0.9836471816719722, 1.0163528183280277)
42000	20	2100	uniform	103795.21853832425	0.05660120268267021	(0.9836985391792978, 1.0163014608207022)
42000	20	2100	normal	103673.2286381664	0.5043034081162269	(0.8547578168039479, 1.1452421831960522)
42000	20	2100	lognormal	103631.83745529872	0.04664649709903171	(0.9865655496907723, 1.0134344503092279)
43000	20	2150	uniform	103478.9535131077	0.05188621740421087	(0.9850564811336041, 1.0149435188663958)
43000	20	2150	normal	103342.37528647558	0.6993844314951881	(0.7985733982977968, 1.2014266017022033)
43000	20	2150	lognormal	103610.15663667822	0.05285325665252536	(0.984777968457701, 1.0152220315422988)
44000	20	2200	uniform	103759.75157727086	0.03649578261608223	(0.989489011854176, 1.010510988145824)
44000	20	2200	normal	103383.16739563509	0.611616439790076	(0.8238510675041202, 1.1761489324958798)
